STATION_ID,variable,model_slope,model_MAD,model_pval,model_intercept
2-MBN000.96,NITROGEN_TOTAL,0.00180555555555554,0.007413000000000001,0.3586391704612435,-3.080416666666653
2-MBN000.96,PHOSPHORUS_TOTAL,6.802721088435364e-5,3.1097619047619067e-4,0.1500556952976945,-0.11207482993197207
2-POL017.59,CHLa,0.13858590102707746,0.17217205925567597,0.3462544650931331,-271.4273585434172
2-POL017.59,SECCHI_DEPTH,-0.059032634032634035,0.02470885648909915,0.05452053182433361,121.11043123543125
2-POL017.59,NITROGEN_TOTAL,0.00768939393939394,0.00923817045454544,0.009765624999999998,-15.10693181818182
2-POL017.59,PHOSPHORUS_TOTAL,1.0634920634920618e-4,1.5443750000000012e-4,0.571987011115615,-0.20021111111111078
2-SDY004.27,CHLa,0.19045454545454546,0.10283161538461535,0.16015625,-371.93075757575764
2-SDY004.27,SECCHI_DEPTH,-0.025499999999999974,0.0060824615384615635,0.008004309762240576,52.508499999999934
2-SDY004.27,NITROGEN_TOTAL,0.0021358024691358088,0.0034914314814814677,0.9187600955117996,-3.74292592592595
2-SDY004.27,PHOSPHORUS_TOTAL,2.5252525252525415e-5,3.4319444444444436e-4,0.20489389381637854,-0.027777777777777922
2-SDY005.85,CHLa,0.3579494949494949,0.2510124166666666,0.024838501704883286,-708.4238787878787
2-SDY005.85,SECCHI_DEPTH,-0.026005291005291007,0.007817290598290604,0.008004309762240576,53.442116402116426
2-SDY005.85,NITROGEN_TOTAL,-0.003333333333333355,0.013796416666666702,0.3586391704612435,7.266666666666765
2-SDY005.85,PHOSPHORUS_TOTAL,0,2.274134615384616e-4,0.3621375748479859,0.027499999999999504
2-XDD000.40,DIN,-0.3747916666666667,0.21374149999999995,0.005857099085284128,754.25
2-XDD000.40,PHOSPHORUS_TOTAL,-0.019999999999999997,0.00910151666666666,9.765624999999999e-4,40.48666666666666
2-XDD000.40,TSS,-1.9305555555555562,4.447799999999999,0.322265625,3913.2361111111127
4ABSA000.62,CHLa,-0.010238095238095253,0.036607138235294136,0.2426449838781083,23.04047619047625
4ABSA000.62,SECCHI_DEPTH,0.0055555555555553875,0.01596003381642541,0.558067532370401,-8.34999999999953
4ABSA000.62,NITROGEN_TOTAL,-0.011545138888888888,0.0036379725378787916,1.9073486328124998e-6,23.657725694444444
4ABSA000.62,DIN,-0.02872222222222222,0.015828127777777787,0.005889270041817481,57.5472222222222
4ABSA000.62,PHOSPHORUS_TOTAL,-1.3888888888888805e-5,2.0179833333333326e-4,0.08582408799724939,0.04236111111111121
4ABSA000.62,TSS,-0.2,0.10213466666666667,0.005889270041817481,402.95
4ABWR002.50,CHLa,0.028444444444444474,0.02307520072463773,0.03933870792388915,-54.9837777777778
4ABWR002.50,SECCHI_DEPTH,-0.012407407407407377,0.02546502777777781,0.049346864223480294,27.74203703703695
4ABWR002.50,NITROGEN_TOTAL,-0.012263157894736844,0.0036436412280701886,9.536743164062499e-7,25.095368421052633
4ABWR002.50,DIN,-0.014780121312379376,0.006377281746622551,4.8030019257880486e-4,29.807249103942652
4ABWR002.50,PHOSPHORUS_TOTAL,-2.582972582972582e-4,3.1431262626262614e-4,2.1340090309075148e-5,0.531435786435786
4ABWR002.50,TSS,-0.1735016835016835,0.05014676470588238,4.7925124105187495e-4,351.01434343434335
4ABWR010.55,CHLa,0.12550000000000006,0.068989245652174,1.8872232146902962e-4,-247.91216666666668
4ABWR010.55,SECCHI_DEPTH,-0.024102564102564124,0.02594549999999999,0.001182001487689069,50.4610256410257
4ABWR010.55,NITROGEN_TOTAL,-0.012380952380952376,0.008413166666666682,9.536743164062499e-7,25.449999999999974
4ABWR010.55,DIN,-0.020734126984126997,0.009795750000000021,1.2207031250000005e-4,41.74257936507939
4ABWR010.55,PHOSPHORUS_TOTAL,-1.5878464276633617e-4,4.572146765134197e-4,0.007406545687543239,0.3513159166031019
4ABWR010.55,TSS,-0.08101851851851855,0.12300088888888898,0.008357827641729444,167.37962962962968
4ABWR017.42,CHLa,0.24627777777777785,0.19424119166666626,2.4980306625366206e-4,-483.9286111111113
4ABWR017.42,SECCHI_DEPTH,-0.00833333333333337,0.007198130434782551,0.052519083023071365,17.916666666666707
4ABWR017.42,NITROGEN_TOTAL,2.5974025974025996e-4,0.0037150575757575787,0.864887237548828,0.06366233766234419
4ABWR017.42,DIN,-0.021042483660130718,0.0034217159041394236,2.4414062500000016e-4,42.26600980392157
4ABWR017.42,PHOSPHORUS_TOTAL,-5.121212121212117e-4,4.1434871229456967e-4,1.5788367424003112e-4,1.0713636363636363
4ABWR017.42,TSS,-0.7962962962962963,0.3488103535353537,0.008538987871587803,1597.4629629629628
4ACCK001.80,CHLa,0.020821428571428567,0.041240582692307695,0.015132129192352321,-39.95223809523806
4ACCK001.80,SECCHI_DEPTH,0.014761904761904757,0.019415,0.043557882308959954,-26.706666666666642
4ACCK001.80,NITROGEN_TOTAL,-0.010330043859649122,0.004699776973684213,4.2962562380301066e-5,21.22101206140351
4ACCK001.80,PHOSPHORUS_TOTAL,-4.6957671957671937e-4,2.3306022727272708e-4,4.958556291079307e-6,0.9595370370370369
4ACOA000.60,CHLa,0.0019666666666666686,0.037755091040724,0.853199541568756,-1.9369333333333199
4ACOA000.60,SECCHI_DEPTH,0.004090909090909104,0.020243192307692323,0.6170211785581851,-5.402613636363623
4ACOA000.60,NITROGEN_TOTAL,-0.01669114219114219,0.003937904254079256,9.536743164062499e-7,34.00610722610722
4ACOA000.60,DIN,-0.011860670194003527,0.004113935690235688,0.005889270041817481,23.976437389770723
4ACOA000.60,PHOSPHORUS_TOTAL,-2.5106837606837616e-4,3.3240833333333367e-4,2.577561914758674e-4,0.5187136752136754
4ACOA000.60,TSS,-0.07424242424242423,0.1149656818181818,0.08293108208496205,152.41010101010096
4AGIL002.39,CHLa,0.023055555555555548,0.04231721212121214,0.19518183141056958,-41.784722222222264
4AGIL002.39,SECCHI_DEPTH,-0.015238095238095242,0.016414500000000026,1.3989210128784177e-4,32.29238095238091
4AGIL002.39,NITROGEN_TOTAL,-0.00663467261904762,0.007159281249999994,9.536743164062499e-7,13.77178794642857
4AGIL002.39,DIN,-0.016977777777777776,0.003931635555555552,0.0010908351761252978,34.03151111111111
4AGIL002.39,PHOSPHORUS_TOTAL,-6.560698145550881e-4,5.385512820512825e-4,4.691645867242855e-6,1.349767999064984
4AGIL002.39,TSS,-0.3506944444444444,0.36456609848484844,0.0012207031250000009,704.9340277777778
4AROA000.00,CHLa,-0.10051239209133929,0.23015083918128632,0.1271972656250001,207.97729741019168
4AROA000.00,SECCHI_DEPTH,0.0032456140350877105,0.02504813684210524,0.21630859375000014,-5.169122807017524
4AROA000.00,NITROGEN_TOTAL,-0.005231481481481481,0.00703646666666667,0.0048828125000000035,10.995185185185182
4AROA000.00,PHOSPHORUS_TOTAL,-1.9611226132965266e-4,1.1378411351365317e-4,0.0024414062500000017,0.413401771336554
4AROA004.54,CHLa,-0.06356516290726819,0.046606321637426826,0.0046386718750000035,132.18473057644104
4AROA004.54,SECCHI_DEPTH,0.002777777777777768,0.019150249999999973,0.30541992187500017,-4.5111111111111395
4AROA004.54,NITROGEN_TOTAL,-0.005416666666666663,0.0030887500000000147,0.03657847816790032,11.347499999999997
4AROA004.54,PHOSPHORUS_TOTAL,-1.6697588126159552e-4,2.475584415584415e-4,0.011278190116074043,0.35680890538033405
4AROA008.66,CHLa,-0.08225000000000002,0.0844532888888889,0.03979492187500003,168.95816666666673
4AROA008.66,SECCHI_DEPTH,0.03125,0.024504083333333336,0.01203035847020907,-61.58194444444447
4AROA008.66,NITROGEN_TOTAL,-0.0028472222222222215,0.0036359000000000035,0.005337590574905074,6.2027777777777775
4AROA008.66,PHOSPHORUS_TOTAL,4.761904761904758e-5,4.441916666666668e-4,0.5417480468750002,-0.07914285714285692
4AROA018.36,CHLa,0.08281084656084654,0.0864858914141415,0.008056640625000005,-163.56121031746028
4AROA018.36,SECCHI_DEPTH,-0.010250603864734305,0.01514084359903385,0.01708984375000001,22.717874396135283
4AROA018.36,NITROGEN_TOTAL,-0.002172619047619043,0.0035289162280701726,0.008564453376897102,4.685892857142832
4AROA018.36,PHOSPHORUS_TOTAL,0,2.826307189542484e-4,0.2863205967930592,0.013333333333333641
4AROA022.52,CHLa,0.07964285714285715,0.1427835972222221,0.1271972656250001,-156.96809523809532
4AROA022.52,SECCHI_DEPTH,-0.0010427807486631177,0.0179474177064765,0.6848144531250002,4.175169340463495
4AROA022.52,NITROGEN_TOTAL,-0.0013414351851851886,0.0022356666666666636,0.013435415683849091,3.017300925925931
4AROA022.52,PHOSPHORUS_TOTAL,-4.31547619047619e-4,2.2895972222222212e-4,0.010498046875000007,0.8842261904761903
4AROA028.04,CHLa,0.042777777777777866,0.07437317777777785,0.4973144531250002,-81.20166666666674
4AROA028.04,SECCHI_DEPTH,0,0.004853750000000003,0.22097173539101214,1.466666666666697
4AROA028.04,NITROGEN_TOTAL,-0.0025694444444444454,0.0023493219696969748,0.002516496563841506,5.517986111111109
4AROA028.04,PHOSPHORUS_TOTAL,-3.2936507936507937e-4,9.33310606060605e-5,0.008056640625000005,0.6801587301587302
4AROA032.42,CHLa,0.015393939393939394,0.15797177878787869,0.5878906250000002,-24.69029292929291
4AROA032.42,SECCHI_DEPTH,0.027916666666666666,0.021278055555555533,0.0024414062500000017,-54.791666666666686
4AROA032.42,NITROGEN_TOTAL,-0.006175595238095238,0.004635764957264955,9.765625000000007e-4,12.85633928571428
4AROA032.42,PHOSPHORUS_TOTAL,-2.984457671957672e-4,2.1010983187134505e-4,2.4414062500000016e-4,0.6222222222222218
4AROA038.49,CHLa,-0.01642806267806271,0.4321000452602953,0.45428466796875006,44.8861965811968
4AROA038.49,SECCHI_DEPTH,0.009659090909090905,0.010320792929292921,0.1464843750000001,-18.414015151515162
4AROA038.49,NITROGEN_TOTAL,-0.004142857142857146,0.005724483333333334,0.01430587843542965,8.849928571428574
4AROA038.49,PHOSPHORUS_TOTAL,-2.132936507936527e-5,4.1845208333333273e-4,0.660228285983506,0.07877777777777792
4AROA043.14,CHLa,0.13496794871794862,0.12394373076923035,0.4548339843750002,-260.67198717948696
4AROA043.14,SECCHI_DEPTH,0.0013333333333333196,0.009563090909090915,0.906293509044724,-1.933333333333303
4AROA043.14,NITROGEN_TOTAL,-0.007345833333333332,0.0064150961538461514,0.016686770114013233,15.314212500000002
4AROA043.14,PHOSPHORUS_TOTAL,-2.083333333333338e-4,6.961944444444433e-4,0.35052890898233335,0.45979166666666743
4AROA140.66,CHLa,-0.03290740740740741,0.12757814650842791,0.8536376953125001,72.41648148148153
4AROA140.66,SECCHI_DEPTH,-0.004761904761904745,0.017649999999999954,0.43293137649863306,11.519047619047601
4AROA140.66,NITROGEN_TOTAL,-0.009590740740740745,0.0028883244444444472,0.0010939399472879988,19.770253703703716
4AROA140.66,DIN,-0.009849537037037039,0.0013073307609079645,9.765624999999999e-4,20.013819444444437
4AROA140.66,PHOSPHORUS_TOTAL,-4.0181115181115183e-4,1.2764424951267072e-4,1.940349748052444e-5,0.8235576923076922
4AROA140.66,TSS,-0.05050505050505049,0.06314777777777779,0.052633212331448215,105.85858585858577
4AROA145.34,CHLa,0.09888888888888889,0.09032949090909088,0.005643484897313155,-193.9288888888892
4AROA145.34,SECCHI_DEPTH,-0.001178728070175438,0.013462795540935641,0.8899688720703126,3.691803728070184
4AROA145.34,NITROGEN_TOTAL,-0.008055555555555555,0.0016536692307692312,0.0010939399472879988,16.70861111111111
4AROA145.34,PHOSPHORUS_TOTAL,-1.9547325102880646e-4,2.274917560103964e-4,2.534389495849609e-4,0.40682098765432073
4AROA153.59,PHOSPHORUS_TOTAL,-6.944444444444446e-5,3.167948717948719e-4,0.5631248881280981,0.1611805555555557
4AROA158.22,CHLa,0.019439393939393944,0.026935915967365977,0.02294020354747772,-37.30428787878785
4AROA158.22,SECCHI_DEPTH,-0.006249999999999978,0.03335850000000003,0.6276643574237822,15.422500000000014
4AROA158.22,NITROGEN_TOTAL,-0.008901515151515153,0.004964463636363645,9.536743164062499e-7,18.350575757575747
4AROA158.22,DIN,-0.016236772486772487,0.005702911111111113,2.4414062500000016e-4,32.7188492063492
4AROA158.22,PHOSPHORUS_TOTAL,-4.69298245614035e-4,2.0672949561403503e-4,4.176030841378529e-7,0.9554736842105263
4AROA158.22,TSS,-0.10259462759462759,0.08552707264957264,0.01002097758564918,207.28333333333336
4AROA163.76,CHLa,0.029003968253968268,0.07338281666666663,0.049101904034614556,-55.858646825396846
4AROA163.76,SECCHI_DEPTH,-0.0070486111111111305,0.03363305555555557,0.3463029684471134,17.01914583333338
4AROA163.76,NITROGEN_TOTAL,-0.011374999999999994,0.005044958333333337,3.3378601074218746e-6,23.40079166666666
4AROA163.76,DIN,-0.018427832244008714,0.007272895915032718,4.813507574741011e-4,36.97387663398692
4AROA163.76,PHOSPHORUS_TOTAL,-2.886904761904762e-4,2.3759615384615388e-4,1.1052520306704851e-5,0.5930505952380951
4AROA163.76,TSS,-0.10539452495974236,0.03121034694773828,1.5258789062500003e-5,213.68937198067636
4AROA167.34,CHLa,0.029816666666666714,0.06411009499999991,0.14815247058868405,-57.05350000000008
4AROA167.34,SECCHI_DEPTH,-0.004315476190476206,0.021894824999999972,0.33613950014114374,11.498809523809541
4AROA167.34,NITROGEN_TOTAL,-0.013939583333333337,0.00679090338800905,4.7683715820312495e-7,28.575552083333342
4AROA167.34,DIN,-0.02326388888888889,0.005275834595959597,9.765624999999999e-4,46.637777777777785
4AROA167.34,PHOSPHORUS_TOTAL,-5.429292929292928e-4,2.612710647195942e-4,1.1603833527921683e-5,1.1040025252525254
4AROA167.34,TSS,-0.03685897435897433,0.18541756993006991,0.0452098513975418,77.72970085470075
4AROA175.63,CHLa,0.17260457516339867,0.10627770999999986,3.755092620849614e-5,-339.1269771241829
4AROA175.63,SECCHI_DEPTH,-0.006349206349206352,0.010468712820512802,0.03853411972522735,14.46825396825399
4AROA175.63,NITROGEN_TOTAL,-0.011273809523809531,0.01081062500000001,2.4340403206753994e-4,23.45400000000001
4AROA175.63,DIN,-0.008710784313725491,0.00965926575559516,0.04997990729050146,17.833883986928104
4AROA175.63,PHOSPHORUS_TOTAL,2.93209876543211e-5,6.674883252818037e-4,0.8937647924281727,-0.03580092592592581
4AROA175.63,TSS,-0.08227513227513225,0.02975860398860392,1.5258789062500003e-5,168.94973544973533
4AROA180.21,CHLa,0.12134722222222213,0.1018610916666667,0.002117203332890661,-234.65552777777754
4AROA180.21,SECCHI_DEPTH,-0.0034348739495798455,0.007924330882352918,0.028018027544021603,8.46879201680675
4AROA180.21,NITROGEN_TOTAL,-0.010440476190476191,0.006315758333333341,0.0022719090789040932,21.836761904761893
4AROA180.21,DIN,-0.013644781144781144,0.013557220538720533,9.765624999999999e-4,27.659158249158242
4AROA180.21,PHOSPHORUS_TOTAL,-2.5755640698169437e-4,7.563044467665156e-4,0.05752792255952972,0.5467241379310339
4AROA180.21,TSS,-0.01388888888888884,0.11837266666666664,0.44957974035141124,33.06944444444404
4AROA183.64,CHLa,0.012899831649831635,0.1270197404040404,0.7317177355289458,-14.09256313131299
4AROA183.64,SECCHI_DEPTH,-0.006666666666666665,0.006155824561403505,0.001039799053198226,14.746666666666647
4AROA183.64,NITROGEN_TOTAL,-0.012965909090909073,0.006144406250000014,2.1314620971679685e-4,27.000643939393925
4AROA183.64,DIN,-0.018952020202020203,0.0030679503367003354,0.0010939399472879988,38.30309343434344
4AROA183.64,PHOSPHORUS_TOTAL,-2.4999999999999973e-4,3.548300207961976e-4,0.004969209321373533,0.5325555555555554
4AROA183.64,TSS,0.09047619047619043,0.1807913725490196,0.18762207031250003,-172.0333333333332
4AROA192.55,DIN,0.014642857142857141,0.013947778787878787,4.343227964914096e-4,-28.02226190476191
4AROA192.55,PHOSPHORUS_TOTAL,-0.002708333333333333,0.0012625942982456147,5.934423263436313e-6,5.486249999999998
4AROA192.55,TSS,-0.0871212121212122,0.15776831504702188,0.02295277593657381,187.64772727272754
4AROA192.94,CHLa,-0.46615719696969704,0.1649038697727272,1.6391277313232411e-6,945.5893428030304
4AROA192.94,SECCHI_DEPTH,0.005700549450549453,0.0051045459401709405,1.879036426544188e-5,-10.650663919413923
4AROA192.94,NITROGEN_TOTAL,-0.027791666666666666,0.025010049999999985,0.00854122683805795,57.679083333333345
4AROA192.94,DIN,0.019444444444444438,0.018865600490196047,0.06515383596058258,-37.28388888888888
4AROA192.94,PHOSPHORUS_TOTAL,-4.444444444444441e-4,4.107636363636368e-4,6.3747667599017375e-6,0.9379999999999993
4AROA192.94,TSS,-0.10050505050505049,0.15780704545454546,0.06811523437500006,209.94141414141393
4AROA196.05,CHLa,-0.034910256410256406,0.05050234711078394,0.008262157440185545,71.08833333333332
4AROA196.05,SECCHI_DEPTH,0.02603174603174602,0.00894266666666668,1.3113021850585934e-5,-51.23428571428569
4AROA196.05,NITROGEN_TOTAL,-0.05448484848484846,0.03774265303030296,0.04316711425781251,111.78277272727264
4AROA196.05,DIN,-8.608058608058563e-4,0.0171425625,0.4422988891601563,3.301611721611711
4AROA196.05,PHOSPHORUS_TOTAL,-0.0010706654456654457,7.127884615384614e-4,3.924925580813724e-6,2.1937835775335772
4AROA196.05,TSS,-0.29166666666666674,0.47021676470588236,0.08325195312500001,591.7916666666667
4ASRE046.90,CHLa,0.021333333333333343,0.034392418421052666,0.08325195312500001,-41.294333333333384
4ASRE046.90,SECCHI_DEPTH,0.037619047619047614,0.0256603846153846,0.004708409433825483,-72.09285714285716
4ASRE046.90,NITROGEN_TOTAL,-0.006207386363636363,0.0017900710227272726,0.005857099085284128,12.730875946969697
4ASRE046.90,DIN,-0.0019055555555555566,0.003510720769230808,0.1677246093750001,3.9144444444444466
4ASRE046.90,PHOSPHORUS_TOTAL,-1.8353174603174594e-4,2.888756598793363e-4,0.012359619140625,0.38241567460317405
4ASRE048.98,CHLa,0.013680555555555566,0.01256385833333333,0.22930908203125003,-25.741597222222197
4ASRE048.98,SECCHI_DEPTH,0.019047619047619035,0.007552060606060623,3.051757812500001e-4,-35.32380952380946
4ASRE048.98,NITROGEN_TOTAL,-0.010245454545454544,0.002539638888888889,0.001953125,20.852136363636365
4ASRE048.98,PHOSPHORUS_TOTAL,-1.4074074074074065e-4,2.47786388888889e-4,0.11476850169649763,0.2945333333333332
4ASRE052.31,CHLa,5.714285714285719e-4,0.042343954545454546,0.8383602338389031,0.5465714285714317
4ASRE052.31,SECCHI_DEPTH,0.024553571428571373,0.012067518939393828,0.009765624999999998,-46.313244047619065
4ASRE052.31,PHOSPHORUS_TOTAL,-4.789272030651336e-5,2.856713362068968e-4,0.6245946450482655,0.11136015325670473
4ASRE056.06,CHLa,0.00833333333333334,0.0526132923076923,0.6154314715052189,-14.107333333333372
4ASRE056.06,SECCHI_DEPTH,0.0051388888888888856,0.011797813725490214,0.09460449218750001,-7.843888888888887
4ASRE056.06,NITROGEN_TOTAL,-0.010319444444444437,0.004458095833333322,0.0019531249999999998,21.087083333333304
4ASRE056.06,PHOSPHORUS_TOTAL,-6.076388888888889e-4,4.6743083333333313e-4,6.710227766948428e-4,1.2425243055555555
4AWTH000.40,CHLa,0.03274242424242425,0.037293915151515124,0.005465239286422729,-64.04931372549018
4AWTH000.40,SECCHI_DEPTH,0.012301587301587317,0.025739583333333385,0.016190022230148312,-21.68611111111114
4AWTH000.40,NITROGEN_TOTAL,-0.010792410714285713,0.002750090624999992,4.2912648760483505e-5,22.178288690476187
4AWTH000.40,PHOSPHORUS_TOTAL,-2.45949074074074e-4,2.616857638888884e-4,5.078973043185314e-5,0.5068171296296294
4AWTH000.40,TSS,-3.086419753086187e-4,0.15296666666666672,0.4752458321391804,3.780246913580216
5ASRN000.66,DIN,0.018212962962962955,0.023845149999999996,0.02734375,-36.24816666666665
5ASRN000.66,PHOSPHORUS_TOTAL,-0.023958333333333352,0.05011129166666669,0.15304188415882009,48.632500000000036
6ACNR000.00,DIN,-0.0010833333333333342,0.0022925388888888933,0.5830078125000001,2.3494166666666727
6ACNR000.00,PHOSPHORUS_TOTAL,0,0,0.37109336952269756,0.10000000000000071
6ACNR000.00,TSS,-0.09166666666666667,0.32123,0.8888069544372469,187.47499999999994
6APNR008.15,DIN,0.0033361344537815116,0.0026289040522875767,0.005371093750000002,-6.402193277310923
6APNR008.15,PHOSPHORUS_TOTAL,-0.002777777777777777,0.004118333333333332,0.014266186701446927,5.636111111111105
6APNR008.15,TSS,-0.16145833333333326,0.26511770833333326,0.33026123046875006,330.671875
7-LTR000.95,SECCHI_DEPTH,-0.004027777777777777,0.003500583333333335,0.014305878435429633,8.460694444444446
7-LTR000.95,PHOSPHORUS_TOTAL,-9.629629629629618e-4,9.167617647058807e-4,0.4145198529802937,2.0902962962962937
8-COL000.99,CHLa,-0.2939285714285714,0.2529245000000003,0.06636912925875019,598.0436904761902
8-COL000.99,SECCHI_DEPTH,0.1159722222222222,0.058686249999999995,0.018981154094982938,-231.64999999999998
8-COL000.99,NITROGEN_TOTAL,-0.00888888888888889,0.00856613333333333,0.03220076475250472,18.340000000000032
8-COL000.99,PHOSPHORUS_TOTAL,4.8611111111111093e-4,7.207083333333331e-4,0.27189871081964845,-0.9652777777777773
8-NAR034.92,CHLa,0.02673611111111099,0.124836979166667,0.33959960937500017,-45.49405555555521
8-NAR034.92,SECCHI_DEPTH,0.024062500000000004,0.00973642638888885,0.006103515625000004,-46.71750000000001
8-NAR034.92,NITROGEN_TOTAL,0.0020000000000000018,0.0037312100000000004,0.1253606088240336,-3.6399999999999864
8-NAR034.92,PHOSPHORUS_TOTAL,-1.8253968253968252e-4,2.8298833333333323e-4,0.03979492187500003,0.3802698412698413
8-NAR043.00,CHLa,0.033000000000000015,0.15499126874999994,0.30541992187500017,-62.032999999999994
8-NAR043.00,SECCHI_DEPTH,0.031874999999999994,0.02900617045454544,0.0012207031250000009,-62.416250000000005
8-NAR043.00,NITROGEN_TOTAL,0.004907407407407408,0.00483217777777777,0.012207031250000009,-9.47516666666667
8-NAR043.00,PHOSPHORUS_TOTAL,-6.363636363636359e-5,1.4451606060606059e-4,0.34325256243603103,0.14175151515151496
8-NAR047.69,CHLa,0.10939236111111106,0.15208696124999999,0.0031528472900390625,-212.21392708333292
8-NAR047.69,SECCHI_DEPTH,0.02924501424501425,0.018648658119658216,4.989842130668084e-4,-57.19159544159544
8-NAR047.69,NITROGEN_TOTAL,-0.0012819264069264097,0.003229629090909093,0.168792724609375,2.962503787878794
8-NAR047.69,PHOSPHORUS_TOTAL,0,3.1377777777777784e-4,0.9622437572510525,0.013333333333332902
8-NAR054.17,CHLa,0.19875256410256414,0.18582300153846157,0.0016784667968750002,-380.12331217948724
8-NAR054.17,SECCHI_DEPTH,0.006646062271062276,0.011171723515519557,0.030517578125000003,-12.468605769230777
8-NAR054.17,NITROGEN_TOTAL,0,0.00504495833333334,0.25848605223353466,0.5566666666666151
8-NAR054.17,PHOSPHORUS_TOTAL,2.8240740740741025e-4,7.53670085470081e-4,0.004638671875000001,-0.5359722222222314
8-NAR058.01,CHLa,0.3116666666666674,1.1212162500000011,0.05452053182433361,-587.7583333333387
8-NAR058.01,SECCHI_DEPTH,-0.004907407407407407,0.006177499999999998,0.15304188415882009,10.357037037037038
8-NAR058.01,NITROGEN_TOTAL,0.002166666666666672,0.00865438333333331,0.19536693789564955,-3.379166666666697
8-NAR058.01,PHOSPHORUS_TOTAL,7.8798185941043e-4,0.0021640861111111094,0.25515751134134057,-1.516122448979589
