Variable,STATION_ID,Month,Mean,Min,Max,Nobs,key,model_slope,model_MAD,model_pval,model_intercept
SECCHI_DEPTH,4ABWR017.42,5,0.98,0.2,2,25,4ABWR017.42_5,-0.013750000000000007,0.02391575000000001,0.010824932907899262,28.517500000000013
SECCHI_DEPTH,4ABWR017.42,6,0.8909090909090909,0.1,1.5,31,4ABWR017.42_6,-0.0125,0.0185325,0.13119981276974468,26.13125
SECCHI_DEPTH,4ABWR017.42,7,0.9391304347826087,0.5,1.2,27,4ABWR017.42_7,0,0.010237000000000008,0.4431391248234647,1
SECCHI_DEPTH,4ABWR017.42,8,1.084,0.5,2,31,4ABWR017.42_8,0,0.020121000000000003,0.9518663093977606,1
SECCHI_DEPTH,4ABWR017.42,9,1.12,0.5,2,22,4ABWR017.42_9,0.007142857142857133,0.02903424999999998,0.27625247598920494,-13.171428571428578
SECCHI_DEPTH,4ABWR017.42,10,1.2947368421052632,0.7,1.7,28,4ABWR017.42_10,-0.023611111111111104,0.0031823484848484845,0.003995945729646899,48.84027777777778
SECCHI_DEPTH,4ACCK001.80,5,2.659090909090909,1.5,4.4,25,4ACCK001.80_5,-0.003571428571428575,0.04235999999999996,0.8879790457895647,9.971428571428564
SECCHI_DEPTH,4ACCK001.80,6,3.28,1.5,6.5,30,4ACCK001.80_6,0.040833333333333346,0.031711166666666665,4.2968988418579096e-4,-78.83000000000001
SECCHI_DEPTH,4ACCK001.80,7,3.38,2.1,4.4,25,4ACCK001.80_7,0.07032967032967032,0.03339923076923079,4.172325134277342e-6,-138.12967032967026
SECCHI_DEPTH,4ACCK001.80,8,2.966666666666667,1.9,4.1,27,4ACCK001.80_8,0,0.013590500000000009,0.2552110754513823,3.2000000000007276
SECCHI_DEPTH,4ACCK001.80,9,3,1.7,4.5,26,4ACCK001.80_9,0.0026315789473684236,0.03186289473684211,0.795075751282456,-2.4736842105263337
SECCHI_DEPTH,4ACCK001.80,10,3.1055555555555556,2.2,4,24,4ACCK001.80_10,-0.021785714285714304,0.03229950000000002,0.6907673187433123,46.65642857142865
SECCHI_DEPTH,4ACOA000.60,5,2.555,1.4,4.1,24,4ACOA000.60_5,0.00833333333333334,0.04324249999999991,0.9851059871986608,-14.411111111111117
SECCHI_DEPTH,4ACOA000.60,6,3.425,2.1,6,31,4ACOA000.60_6,0.024499999999999994,0.039015789473684205,0.13214052976675467,-45.775499999999965
SECCHI_DEPTH,4ACOA000.60,7,3.2583333333333333,2.6,4.2,25,4ACOA000.60_7,0.015340909090909105,0.022055872529644256,0.0025927643836679256,-27.66647727272729
SECCHI_DEPTH,4ACOA000.60,8,2.596,1,3.7,29,4ACOA000.60_8,0.00416666666666667,0.029240166666666675,0.51313802391175245,-5.729166666666686
SECCHI_DEPTH,4ACOA000.60,9,2.595,1.5,4,20,4ACOA000.60_9,-0.01666666666666668,0.04000666666666665,0.04926997046675568,35.89583333333335
SECCHI_DEPTH,4ACOA000.60,10,2.780952380952381,1.9,3.5,27,4ACOA000.60_10,-0.0464285714285714,0.03353500000000002,0.0023453407228774515,96.06785714285712
SECCHI_DEPTH,4AGIL002.39,5,1.6761904761904762,0.8,2.4,25,4AGIL002.39_5,-0.00277777777777778,0.02360393333333333,0.1650288888683982,7.366666666666763
SECCHI_DEPTH,4AGIL002.39,6,2.0956521739130434,1.2,3.6,33,4AGIL002.39_6,-0.04583333333333334,0.03794750000000001,1.8143653869628904e-4,94.40000000000003
SECCHI_DEPTH,4AGIL002.39,7,1.7565217391304349,0.9,2.5,27,4AGIL002.39_7,0.00454545454545455,0.01620590909090908,0.5135122084474673,-7.568181818181842
SECCHI_DEPTH,4AGIL002.39,8,1.6791666666666667,0.9,2.4,33,4AGIL002.39_8,-0.012499999999999997,0.018532499999999993,0.08714776631933184,26.724999999999994
SECCHI_DEPTH,4AGIL002.39,9,1.8666666666666667,1,2.8,22,4AGIL002.39_9,-0.04142857142857144,0.03314126923076921,0.008588822102697015,85.20571428571432
SECCHI_DEPTH,4AGIL002.39,10,2.02,0.6,3,29,4AGIL002.39_10,-0.03431372549019608,0.02213837104072397,4.808329492440132e-4,71.2156862745098
SECCHI_DEPTH,4AROA140.66,5,1.8,0.6,3,21,4AROA140.66_5,-0.036470588235294116,0.027471705882352922,0.005371093750000002,74.71529411764706
SECCHI_DEPTH,4AROA140.66,6,2.1,0.5,4.9,20,4AROA140.66_6,0.022499999999999982,0.03412333333333333,0.14867854922651083,-43.60249999999998
SECCHI_DEPTH,4AROA140.66,7,2.0294117647058822,1.5,3,21,4AROA140.66_7,-0.015882352941176486,0.02354717647058826,0.02382414601651723,33.90117647058828
SECCHI_DEPTH,4AROA140.66,8,1.976923076923077,1.1,2.8,20,4AROA140.66_8,-0.003333333333333336,0.0145658947368421,0.23613697022165284,8.78666666666668
SECCHI_DEPTH,4AROA140.66,9,1.876923076923077,1,2.8,18,4AROA140.66_9,0,0.0533736,0.4755326595969013,1.4000000000000532
SECCHI_DEPTH,4AROA140.66,10,1.5571428571428572,1,2.4,18,4AROA140.66_10,-0.01961722488038277,0.009811323529411782,0.09339240720383535,40.90574162679424
SECCHI_DEPTH,4AROA145.34,5,1.3857142857142857,0.3,2,20,4AROA145.34_5,0.004398148148148138,0.04729219444444442,0.6602676612046572,-7.434953703703678
SECCHI_DEPTH,4AROA145.34,6,1.4307692307692308,0.4,1.9,19,4AROA145.34_6,0.004673913043478264,0.022535859267734555,0.4101169916790807,-7.9431521739130515
SECCHI_DEPTH,4AROA145.34,7,1.78125,0.9,2.5,21,4AROA145.34_7,-0.012698412698412704,0.018532500000000014,0.05452053182433361,27.287301587301577
SECCHI_DEPTH,4AROA145.34,8,1.676923076923077,1,2.4,19,4AROA145.34_8,-0.002500000000000008,0.007824833333333347,0.40153441947093704,6.747500000000036
SECCHI_DEPTH,4AROA145.34,9,1.48,1,2.1,19,4AROA145.34_9,0,0.012251176470588227,0.8939037218157218,1.400000000000043
SECCHI_DEPTH,4AROA145.34,10,1.1307692307692307,0.4,1.7,18,4AROA145.34_10,0.016269841269841274,0.03674296491228069,0.06811523437500006,-31.983730158730175
SECCHI_DEPTH,4AROA158.22,5,2.880952380952381,1.5,4.5,26,4AROA158.22_5,0.013994565217391307,0.02657950657894737,0.21106423187706097,-25.397010869565207
SECCHI_DEPTH,4AROA158.22,6,3.548,1.5,6.4,35,4AROA158.22_6,0.021875000000000006,0.03840345833333335,0.15633821487426755,-40.18125000000004
SECCHI_DEPTH,4AROA158.22,7,3.204,1.7,4.2,25,4AROA158.22_7,0.03611111111111113,0.023886333333333353,3.7491029681625956e-4,-69.35277777777783
SECCHI_DEPTH,4AROA158.22,8,2.9583333333333335,2,4.5,33,4AROA158.22_8,0.008012820512820502,0.02801398416289592,0.6513282730354473,-12.99807692307688
SECCHI_DEPTH,4AROA158.22,9,2.728,1.5,4.6,25,4AROA158.22_9,-0.03312693498452013,0.044784006191950484,0.0017556291536891808,69.42074303405576
SECCHI_DEPTH,4AROA158.22,10,3.0210526315789474,1.8,4.3,28,4AROA158.22_10,-0.012142857142857153,0.053655999999999995,0.5152778625488281,27.019285714285743
SECCHI_DEPTH,4AROA163.76,5,2.4909090909090907,1.1,4.2,26,4AROA163.76_5,0,0.04512260869565218,0.9256077557371059,2.5
SECCHI_DEPTH,4AROA163.76,6,3.5375,1.8,6.5,36,4AROA163.76_6,0,0.06671700000000003,0.506606820695747,3.149999999999982
SECCHI_DEPTH,4AROA163.76,7,3.2666666666666666,2.4,4.5,25,4AROA163.76_7,0.02678571428571431,0.03971250000000003,6.342361767356096e-4,-50.79821428571438
SECCHI_DEPTH,4AROA163.76,8,2.608,1.3,3.5,35,4AROA163.76_8,-0.018333333333333347,0.03953600000000003,0.11031363070449637,39.76833333333337
SECCHI_DEPTH,4AROA163.76,9,2.7083333333333335,1.4,4,25,4AROA163.76_9,-0.027884615384615393,0.04946751923076921,0.003847232505719821,58.65576923076925
SECCHI_DEPTH,4AROA163.76,10,2.888235294117647,1.9,4,29,4AROA163.76_10,-0.012142857142857153,0.05612699999999999,0.43067932128906256,26.919285714285756
SECCHI_DEPTH,4AROA167.34,5,2.359090909090909,1.1,4,25,4AROA167.34_5,0.006071428571428561,0.032123000000000027,0.5327477995439559,-9.93
SECCHI_DEPTH,4AROA167.34,6,3.216,1.6,6.1,33,4AROA167.34_6,-0.0031250000000000028,0.07020966346153844,0.7914759516716002,9.359375000000025
SECCHI_DEPTH,4AROA167.34,7,2.848,1.7,4.1,25,4AROA167.34_7,0.02052631578947368,0.03175606578947368,0.007783762503260136,-38.54526315789471
SECCHI_DEPTH,4AROA167.34,8,2.3043478260869565,1,3.3,31,4AROA167.34_8,-0.010084033613445387,0.03558905414438505,0.08854470668839295,22.369747899159663
SECCHI_DEPTH,4AROA167.34,9,2.384,1.3,4.2,26,4AROA167.34_9,-0.011666666666666676,0.021198578947368436,0.025384603094428058,26.003333333333373
SECCHI_DEPTH,4AROA167.34,10,2.610526315789474,1.4,3.9,26,4AROA167.34_10,-0.0059090909090909124,0.06784018181818183,0.9529838562011719,14.571363636363653
SECCHI_DEPTH,4AROA175.63,5,1.8285714285714285,1.1,3,28,4AROA175.63_5,-0.006153846153846152,0.028910327300150834,0.5882519814791813,14.344615384615377
SECCHI_DEPTH,4AROA175.63,6,1.952,1.1,2.9,43,4AROA175.63_6,0,0.029652000000000026,0.2513806087791734,1.6000000000000227
SECCHI_DEPTH,4AROA175.63,7,1.5769230769230769,1.1,2.1,31,4AROA175.63_7,0,0.008478921568627458,0.930591460030879,1.5
SECCHI_DEPTH,4AROA175.63,8,1.3807692307692307,0.9,2.2,44,4AROA175.63_8,-0.0064583333333333385,0.013369875,0.07624396963206719,14.400625000000016
SECCHI_DEPTH,4AROA175.63,9,1.3956521739130434,0.8,2.3,27,4AROA175.63_9,-0.019047619047619056,0.01683538461538463,0.0031327741279010826,39.60000000000001
SECCHI_DEPTH,4AROA175.63,10,2.057142857142857,1.1,3,36,4AROA175.63_10,-0.019230769230769232,0.04276730769230768,0.08002605579207943,40.676923076923266
SECCHI_DEPTH,4AROA180.21,5,1.7285714285714286,0.6,2.7,24,4AROA180.21_5,-0.013846153846153848,0.02642069230769232,0.023854255676269528,29.644615384615392
SECCHI_DEPTH,4AROA180.21,6,1.58,0.9,2.4,34,4AROA180.21_6,0.004166666666666661,0.014898676470588254,0.03284544736014621,-6.754166666666656
SECCHI_DEPTH,4AROA180.21,7,1.3519999999999999,1.2,1.8,25,4AROA180.21_7,0,0,0.755657737671463,1.2999999999999545
SECCHI_DEPTH,4AROA180.21,8,1.168,0.7,1.6,34,4AROA180.21_8,-0.00849673202614378,0.0117735882352941,0.019411808211658357,18.24444444444441
SECCHI_DEPTH,4AROA180.21,9,1.3,0.5,2,23,4AROA180.21_9,0,0.025247173913043472,0.7509110367140666,1.099999999999966
SECCHI_DEPTH,4AROA180.21,10,1.9142857142857144,1,2.9,29,4AROA180.21_10,-0.017142857142857158,0.03852112499999999,0.3048088031212266,36.11142857142859
SECCHI_DEPTH,4AROA183.64,5,1.54,0.5,2.4,25,4AROA183.64_5,-0.018333333333333326,0.03615463157894735,0.004964457997675415,38.675000000000026
SECCHI_DEPTH,4AROA183.64,6,1.508,1,2.1,38,4AROA183.64_6,0.006971153846153853,0.018134784698996643,0.04007167135606198,-12.595673076923095
SECCHI_DEPTH,4AROA183.64,7,1.308,1,1.7,25,4AROA183.64_7,-0.00940170940170941,0.011477025641025604,0.015606557941113293,20.116239316239323
SECCHI_DEPTH,4AROA183.64,8,1.06,0.6,1.8,37,4AROA183.64_8,-0.016025641025641014,0.007625438914027135,0.0016425051585728363,33.33589743589743
SECCHI_DEPTH,4AROA183.64,9,1.1478260869565218,0.5,1.8,23,4AROA183.64_9,0,0.022348014705882362,0.2559086205193717,1
SECCHI_DEPTH,4AROA183.64,10,1.6047619047619048,0.6,2.9,32,4AROA183.64_10,-0.012662337662337656,0.018773181818181807,0.04514334268117585,27.076623376623353
SECCHI_DEPTH,4AROA192.94,5,0.819047619047619,0.2,1.3,25,4AROA192.94_5,0.009090909090909089,0.01482600000000001,0.03187984753996245,-17.48181818181818
SECCHI_DEPTH,4AROA192.94,6,0.804,0.4,1.3,35,4AROA192.94_6,0.011805555555555552,0.007933848039215699,1.4458291697341325e-4,-22.94097222222223
SECCHI_DEPTH,4AROA192.94,7,0.7576923076923077,0.2,1.1,26,4AROA192.94_7,0,0.011879807692307691,0.22194815136169874,0.7000000000000037
SECCHI_DEPTH,4AROA192.94,8,0.812,0.2,1.3,35,4AROA192.94_8,0.0026315789473684206,0.007608078947368423,0.11374262781335115,-4.405263157894742
SECCHI_DEPTH,4AROA192.94,9,0.8090909090909091,0.5,1.2,23,4AROA192.94_9,0.011513157894736847,0.013641592105263153,0.006624292790279608,-22.394078947368428
SECCHI_DEPTH,4AROA192.94,10,0.7666666666666667,0.2,1.2,30,4AROA192.94_10,-0.004761904761904763,0.014473000000000007,0.6676590004143835,10.328571428571427
SECCHI_DEPTH,4AROA196.05,5,1.14375,0.1,1.9,24,4AROA196.05_5,0,0.03971249999999999,0.563317799720071,1.2
SECCHI_DEPTH,4AROA196.05,6,0.9368421052631579,0.2,1.7,37,4AROA196.05_6,0.025833333333333326,0.009835863636363632,2.539632194415226e-4,-50.95749999999998
SECCHI_DEPTH,4AROA196.05,7,0.9045454545454545,0.1,2.4,25,4AROA196.05_7,0.03514610389610389,0.01967573863636363,0.002194881439208984,-69.52094155844155
SECCHI_DEPTH,4AROA196.05,8,0.861904761904762,0.1,1.5,39,4AROA196.05_8,0.030147058823529416,0.02943397058823531,0.0010023117065429685,-59.763970588235296
SECCHI_DEPTH,4AROA196.05,9,1.035,0.5,1.7,24,4AROA196.05_9,0.020000000000000018,0.029651999999999994,0.0040445733486984565,-39.08000000000004
SECCHI_DEPTH,4AROA196.05,10,1.04,0.2,2.4,33,4AROA196.05_10,0.009642857142857147,0.03397625,0.3269717835731261,-18.368928571428576
SECCHI_DEPTH,4ASRE048.98,5,2.9307692307692306,1.6,3.9,17,4ASRE048.98_5,0.0213235294117647,0.03510273529411765,0.03979492187500003,-40.26691176470587
SECCHI_DEPTH,4ASRE048.98,6,3.1416666666666666,2.6,4.1,16,4ASRE048.98_6,0.03333333333333331,0.016173818181818206,0.02330803208135994,-63.833333333333314
SECCHI_DEPTH,4ASRE048.98,7,3.0714285714285716,1.5,4.1,16,4ASRE048.98_7,0.01623376623376625,0.02471000000000002,0.03657847816790032,-29.57597402597404
SECCHI_DEPTH,4ASRE048.98,8,2.6285714285714286,2,3.4,15,4ASRE048.98_8,0,0.020591666666666668,0.7222829627161922,2.550000000000005
SECCHI_DEPTH,4ASRE048.98,9,3.1083333333333334,2.1,3.8,14,4ASRE048.98_9,0.006249999999999978,0.055450416666666676,0.553268714219993,-9.218749999999943
SECCHI_DEPTH,4ASRE048.98,10,3.118181818181818,1.4,4.5,14,4ASRE048.98_10,0.02909090909090912,0.023260972027971998,0.04199218749999999,-55.472727272727276
SECCHI_DEPTH,4ASRE056.06,5,2.375,1.5,3.1,21,4ASRE056.06_5,0,0.03912416666666668,1,2.2000000000000455
SECCHI_DEPTH,4ASRE056.06,6,2.475,1.3,3.7,17,4ASRE056.06_6,0.005555555555555536,0.049302333333333344,0.8125422341993517,-8.822222222222182
SECCHI_DEPTH,4ASRE056.06,7,2.435714285714286,1.7,3.1,18,4ASRE056.06_7,0.017142857142857158,0.028511538461538463,0.021058670381610266,-31.717142857142893
SECCHI_DEPTH,4ASRE056.06,8,2.2642857142857142,1.5,2.9,17,4ASRE056.06_8,0,0.0278779487179487,0.9188126832746419,2.3
SECCHI_DEPTH,4ASRE056.06,9,2.481818181818182,2,2.9,15,4ASRE056.06_9,0,0.015443750000000011,0.5293681061847979,2.5
SECCHI_DEPTH,4ASRE056.06,10,2.4545454545454546,1.6,3.6,15,4ASRE056.06_10,0.033333333333333326,0.049419999999999985,0.009765624999999998,-64.63333333333331
SECCHI_DEPTH,4AWTH000.40,5,2.81,1.7,4.4,25,4AWTH000.40_5,0,0.0515686956521739,0.3201577999093384,2.2000000000000144
SECCHI_DEPTH,4AWTH000.40,6,3.412,2.2,6.1,31,4AWTH000.40_6,0.028333333333333335,0.051891,0.0025079250335693355,-53.40666666666666
SECCHI_DEPTH,4AWTH000.40,7,3.275,1.5,4.6,25,4AWTH000.40_7,0.04222222222222219,0.013178666666666602,1.9227780551144468e-4,-81.70444444444438
SECCHI_DEPTH,4AWTH000.40,8,2.828,1.8,4,29,4AWTH000.40_8,0,0.03618249999999999,0.7494558071386195,3
SECCHI_DEPTH,4AWTH000.40,9,2.9458333333333333,1.8,4.6,25,4AWTH000.40_9,0.002083333333333335,0.035380227272727285,0.8894176723899786,-1.2145833333333371
SECCHI_DEPTH,4AWTH000.40,10,3.0473684210526315,2.1,4.2,24,4AWTH000.40_10,-0.042016806722689065,0.020193676470588257,0.2934989929199219,87.2016806722689
SECCHI_DEPTH,8-NAR047.69,5,1.91875,1.4,2.6,16,8-NAR047.69_5,0.004166666666666661,0.023474499999999995,0.05034679506473422,-6.583333333333295
SECCHI_DEPTH,8-NAR047.69,6,2.088888888888889,1.2,3,19,8-NAR047.69_6,0.05505050505050506,0.0407715,0.0017577245551540406,-108.80656565656565
SECCHI_DEPTH,8-NAR047.69,7,2.05,1.2,2.8,18,8-NAR047.69_7,0.03666666666666668,0.03706500000000003,0.013040381210323117,-71.62999999999994
SECCHI_DEPTH,8-NAR047.69,8,1.61,1,2.3,21,8-NAR047.69_8,0.007670454545454552,0.014825999999999997,0.28896983350610844,-13.894602272727294
SECCHI_DEPTH,8-NAR047.69,9,1.55625,0.8,2.3,16,8-NAR047.69_9,0,0.054362000000000014,0.5759870294965579,1.5
SECCHI_DEPTH,8-NAR047.69,10,1.6444444444444444,1,2.8,19,8-NAR047.69_10,0.042857142857142864,0.022121333333333326,0.006962133827842564,-84.84285714285716
SECCHI_DEPTH,8-NAR054.17,5,0.9636363636363636,0.5,1.4,11,8-NAR054.17_5,0,0.05054318181818182,0.5405548641319784,0.8999999999999773
SECCHI_DEPTH,8-NAR054.17,6,0.9833333333333333,0.3,1.5,18,8-NAR054.17_6,0.01333333333333333,0.04165400000000002,0.0412268333371637,-25.99
SECCHI_DEPTH,8-NAR054.17,7,0.89375,0.5,1.5,17,8-NAR054.17_7,0.012878787878787882,0.009210090909090909,0.015764410937974094,-25.058333333333366
SECCHI_DEPTH,8-NAR054.17,8,0.8666666666666667,0.6,1.3,18,8-NAR054.17_8,0,0,0.18289327757982757,0.8999999999999968
SECCHI_DEPTH,8-NAR054.17,9,0.8857142857142857,0.5,1.3,14,8-NAR054.17_9,-0.002777777777777777,0.019767999999999994,0.6658956693910549,6.561111111111108
SECCHI_DEPTH,8-NAR054.17,10,0.9375,0.8,1.3,16,8-NAR054.17_10,0,0.014152090909090908,0.16981050508552142,0.9499999999999982
SECCHI_DEPTH,9-NEW087.14,5,2.2181818181818183,1.2,3.7,31,9-NEW087.14_5,0.009545454545454543,0.03822027272727274,0.7280596424261216,-17.190454545454536
SECCHI_DEPTH,9-NEW087.14,6,2.0285714285714285,1,3.9,36,9-NEW087.14_6,-0.003571428571428575,0.031769999999999986,0.25142205073592955,8.678571428571429
SECCHI_DEPTH,9-NEW087.14,7,1.8695652173913044,1.3,3,33,9-NEW087.14_7,0.013888888888888892,0.01912083333333334,0.0285436826589363,-26.33333333333333
SECCHI_DEPTH,9-NEW087.14,8,1.9375,1.2,3.1,38,9-NEW087.14_8,-0.025000000000000012,0.01647333333333334,0.006483010200702936,52.02500000000001
SECCHI_DEPTH,9-NEW087.14,9,2.4952380952380953,1.5,4.1,28,9-NEW087.14_9,0.025396825396825418,0.037653333333333365,0.04635025347877162,-48.801587301587304
SECCHI_DEPTH,9-NEW087.14,10,2.37,0.3,3.5,33,9-NEW087.14_10,0.030000000000000006,0.04324249999999998,0.22263379171117562,-57.56500000000001
SECCHI_DEPTH,9-NEW089.34,5,2.2666666666666666,1.2,3.2,31,9-NEW089.34_5,0.01206140350877194,0.04142176315789474,0.4733343124389648,-22.176096491228087
SECCHI_DEPTH,9-NEW089.34,6,1.95,1,3.4,34,9-NEW089.34_6,0.011111111111111108,0.028416500000000008,0.17267864661844834,-20.272222222222204
SECCHI_DEPTH,9-NEW089.34,7,1.7434782608695651,1.1,2.5,33,9-NEW089.34_7,-0.003571428571428575,0.01203409090909092,0.4666215086569489,8.778571428571443
SECCHI_DEPTH,9-NEW089.34,8,1.8375,1.2,3,38,9-NEW089.34_8,0,0.031006298076923077,0.10238626987608625,1.7000000000002728
SECCHI_DEPTH,9-NEW089.34,9,2.3095238095238098,1.4,3.2,28,9-NEW089.34_9,-0.0038461538461538494,0.04018769230769234,0.6578273773193358,9.819230769230822
SECCHI_DEPTH,9-NEW089.34,10,2.4050000000000002,0.3,3.4,32,9-NEW089.34_10,0.040000000000000015,0.018532500000000056,0.10307225265165912,-77.86000000000008
SECCHI_DEPTH,9-NEW092.66,5,1.7565217391304349,1,2.8,30,9-NEW092.66_5,-0.007846153846153848,0.019078292307692323,0.19843152794691038,17.572769230769232
SECCHI_DEPTH,9-NEW092.66,6,1.882608695652174,1.2,2.7,34,9-NEW092.66_6,0.014583333333333337,0.006795250000000002,0.03213455073326818,-27.67083333333335
SECCHI_DEPTH,9-NEW092.66,7,1.8478260869565217,1.3,2.8,33,9-NEW092.66_7,0.006477732793522258,0.017165280026990578,0.27076012686278983,-11.374898785425074
