STATION_ID,variable,model_slope,model_MAD,model_pval,model_intercept
4AROA175.63,DIN,-0.008710784313725491,0.00965926575559516,0.04997990729050146,17.833883986928104
4AROA175.63,PHOSPHORUS_TOTAL,2.93209876543211e-5,6.674883252818037e-4,0.8937647924281727,-0.03580092592592581
4AROA175.63,TSS,-0.08227513227513225,0.02975860398860392,1.5258789062500003e-5,168.94973544973533
4AROA180.21,CHLa,0.12134722222222213,0.1018610916666667,0.002117203332890661,-234.65552777777754
4AROA180.21,SECCHI_DEPTH,-0.0034348739495798455,0.007924330882352918,0.028018027544021603,8.46879201680675
4AROA180.21,NITROGEN_TOTAL,-0.010440476190476191,0.006315758333333341,0.0022719090789040932,21.836761904761893
4AROA180.21,DIN,-0.013644781144781144,0.013557220538720533,9.765624999999999e-4,27.659158249158242
4AROA180.21,PHOSPHORUS_TOTAL,-2.5755640698169437e-4,7.563044467665156e-4,0.05752792255952972,0.5467241379310339
4AROA180.21,TSS,-0.01388888888888884,0.11837266666666664,0.44957974035141124,33.06944444444404
4AROA183.64,CHLa,0.012899831649831635,0.1270197404040404,0.7317177355289458,-14.09256313131299
4AROA183.64,SECCHI_DEPTH,-0.006666666666666665,0.006155824561403505,0.001039799053198226,14.746666666666647
4AROA183.64,NITROGEN_TOTAL,-0.012965909090909073,0.006144406250000014,2.1314620971679685e-4,27.000643939393925
4AROA183.64,DIN,-0.018952020202020203,0.0030679503367003354,0.0010939399472879988,38.30309343434344
4AROA183.64,PHOSPHORUS_TOTAL,-2.4999999999999973e-4,3.548300207961976e-4,0.004969209321373533,0.5325555555555554
4AROA183.64,TSS,0.09047619047619043,0.1807913725490196,0.18762207031250003,-172.0333333333332
4AROA192.94,CHLa,-0.46615719696969704,0.1649038697727272,1.6391277313232411e-6,945.5893428030304
4AROA192.94,SECCHI_DEPTH,0.005700549450549453,0.0051045459401709405,1.879036426544188e-5,-10.650663919413923
4AROA192.94,NITROGEN_TOTAL,-0.027791666666666666,0.025010049999999985,0.00854122683805795,57.679083333333345
4AROA192.94,DIN,0.019444444444444438,0.018865600490196047,0.06515383596058258,-37.28388888888888
4AROA192.94,PHOSPHORUS_TOTAL,-4.444444444444441e-4,4.107636363636368e-4,6.3747667599017375e-6,0.9379999999999993
4AROA192.94,TSS,-0.10050505050505049,0.15780704545454546,0.06811523437500006,209.94141414141393
4AROA196.05,CHLa,-0.034910256410256406,0.05050234711078394,0.008262157440185545,71.08833333333332
4AROA196.05,SECCHI_DEPTH,0.02603174603174602,0.00894266666666668,1.3113021850585934e-5,-51.23428571428569
4AROA196.05,NITROGEN_TOTAL,-0.05448484848484846,0.03774265303030296,0.04316711425781251,111.78277272727264
4AROA196.05,DIN,-8.608058608058563e-4,0.0171425625,0.4422988891601563,3.301611721611711
4AROA196.05,PHOSPHORUS_TOTAL,-0.0010706654456654457,7.127884615384614e-4,3.924925580813724e-6,2.1937835775335772
4AROA196.05,TSS,-0.29166666666666674,0.47021676470588236,0.08325195312500001,591.7916666666667
4AWTH000.40,CHLa,0.03274242424242425,0.037293915151515124,0.005465239286422729,-64.04931372549018
4AWTH000.40,SECCHI_DEPTH,0.012301587301587317,0.025739583333333385,0.016190022230148312,-21.68611111111114
4AWTH000.40,NITROGEN_TOTAL,-0.010792410714285713,0.002750090624999992,4.2912648760483505e-5,22.178288690476187
4AWTH000.40,PHOSPHORUS_TOTAL,-2.45949074074074e-4,2.616857638888884e-4,5.078973043185314e-5,0.5068171296296294
4AWTH000.40,TSS,-3.086419753086187e-4,0.15296666666666672,0.4752458321391804,3.780246913580216
9-NEW087.14,CHLa,0.04873397435897439,0.12625067628205128,0.06548145413398741,-91.67927272727246
9-NEW087.14,SECCHI_DEPTH,0.0057539682539682864,0.013135878787878814,0.45784646272659296,-9.389087301587388
9-NEW087.14,NITROGEN_TOTAL,-0.015254357298474948,0.009119166666666657,4.2912648760483505e-5,31.405556100217872
9-NEW087.14,DIN,-0.008200980392156863,0.01645960555555556,0.07368469238281251,16.820583333333335
9-NEW087.14,PHOSPHORUS_TOTAL,-3.444444444444444e-4,3.887090017825313e-4,4.336202400806528e-6,0.7148111111111108
9-NEW087.14,TSS,-0.08811111111111111,0.07029121414141416,3.35693359375e-4,180.2007777777778
9-NEW089.34,CHLa,0.015116071428571413,0.09331643249999994,0.19368016719818112,-25.978767857142774
9-NEW089.34,SECCHI_DEPTH,0.002991452991452981,0.017751072649572666,0.368120250693519,-3.808119658119617
9-NEW089.34,NITROGEN_TOTAL,-0.013231351981351978,0.005968415384615386,4.2912648760483505e-5,27.35954254079252
9-NEW089.34,DIN,-0.0022239475500345027,0.008849513888888882,0.45428466796875006,4.885667701863351
9-NEW089.34,PHOSPHORUS_TOTAL,-8.658008658008654e-5,6.28045833333333e-4,0.19056250608991834,0.19080086580086555
9-NEW089.34,TSS,-0.11607142857142853,0.07547826388888881,0.0012207031250000009,237.2390873015873
9-NEW092.66,CHLa,-0.03205555555555559,0.12259011153846161,0.055203095078468316,70.77761111111118
9-NEW092.66,SECCHI_DEPTH,0.007499999999999995,0.011860799999999994,0.11668527126312254,-13.06749999999995
9-NEW092.66,NITROGEN_TOTAL,-0.02174999999999999,0.005987423076923091,7.453303968322752e-5,44.60433333333333
9-NEW092.66,DIN,-0.01602564102564101,0.015878211538461515,0.0015258789062500007,32.51414772727271
9-NEW092.66,PHOSPHORUS_TOTAL,-4.340277777777778e-4,4.0954537037037037e-4,1.7992417668313987e-5,0.8949826388888888
9-NEW092.66,TSS,-0.12241215574548905,0.11620589031339025,0.012451171875000003,249.01073124406446
9-NEW098.32,CHLa,-0.08928365384615383,0.15829707980769234,0.1275236811088214,185.5990240384615
9-NEW098.32,SECCHI_DEPTH,-0.017201426024955432,0.009560416666666646,6.668772569551772e-5,35.93180035650623
9-NEW098.32,NITROGEN_TOTAL,0.002551169590643272,0.00417410243055556,0.007042529121108771,-4.45499269005847
9-NEW098.32,DIN,-1.7129629629629483e-4,0.0024115129629629656,0.21983310580253598,0.7463935185185316
9-NEW098.32,PHOSPHORUS_TOTAL,-0.0020753566066066065,5.456791666666666e-4,3.6386779590718116e-9,4.213826951951951
9-NEW098.32,TSS,-0.02876984126984125,0.05363854904274846,0.003725758485850054,63.507936507936456
9-PKC000.00,CHLa,-0.1280357142857143,0.11198925,0.0035503953695297237,263.96910714285724
9-PKC000.00,SECCHI_DEPTH,0.01181490384615385,0.013202892156862713,0.0396475674135348,-21.887980769230765
9-PKC000.00,NITROGEN_TOTAL,-0.010181372549019609,0.004879013725490196,5.126589191109516e-4,21.188470588235305
9-PKC000.00,DIN,-0.022216049382716065,0.00693710370370374,2.4414062500000016e-4,44.71220370370375
9-PKC000.00,PHOSPHORUS_TOTAL,-2.215608465608461e-4,5.232601010101013e-4,1.6069796402007375e-5,0.48033730158730137
9-PKC000.00,TSS,-0.2268518518518518,0.18885788398692788,0.0012207031250000009,459.1342592592591
9-PKC004.16,CHLa,-0.45491269841269844,0.16483923333333336,1.4901161193847648e-8,922.2787380952379
9-PKC004.16,SECCHI_DEPTH,0.02227272727272727,0.01242987878787879,1.0430812835693354e-7,-43.33
9-PKC004.16,NITROGEN_TOTAL,0.00367592592592592,0.009163291666666662,0.0642179087696856,-6.839731481481474
9-PKC004.16,DIN,-0.003242424242424241,0.0037116203877005332,0.006103515625000004,6.727181818181815
9-PKC004.16,PHOSPHORUS_TOTAL,-5.734767025089606e-4,2.3248655913978497e-4,5.051842890679847e-7,1.1739784946236558
9-PKC004.16,TSS,-0.12436507936507937,0.08818362393162389,0.03979492187500003,252.90698412698418
4AROA038.49,CHLa,-0.01642806267806271,0.4321000452602953,0.45428466796875006,44.8861965811968
4AROA038.49,SECCHI_DEPTH,0.009659090909090905,0.010320792929292921,0.1464843750000001,-18.414015151515162
4AROA038.49,NITROGEN_TOTAL,-0.004142857142857146,0.005724483333333334,0.01430587843542965,8.849928571428574
4AROA038.49,PHOSPHORUS_TOTAL,-2.132936507936527e-5,4.1845208333333273e-4,0.660228285983506,0.07877777777777792
8-NAR047.69,CHLa,0.07967013888888885,0.12877077948717958,0.00365447998046875,-152.98286458333325
8-NAR047.69,SECCHI_DEPTH,0.02924501424501425,0.013225294483294481,2.6702880859375e-5,-57.19159544159544
8-NAR047.69,NITROGEN_TOTAL,-0.0011458333333333346,0.0029854975,0.37359619140625,2.689479166666665
8-NAR047.69,PHOSPHORUS_TOTAL,9.722222222222215e-5,2.8141944444444456e-4,0.8276225183871474,-0.180736111111111
8-NAR054.17,CHLa,0.25480000000000014,0.1778643449999999,0.0013427734375000002,-492.30200000000013
8-NAR054.17,SECCHI_DEPTH,0.007195512820512824,0.012040845085470084,0.023223876953125003,-13.572451923076926
8-NAR054.17,NITROGEN_TOTAL,0.0022777777777777644,0.005053511794871768,0.02140806647906668,-4.020222222222198
8-NAR054.17,PHOSPHORUS_TOTAL,2.8240740740741025e-4,7.109027777777731e-4,0.0038452148437500004,-0.5359722222222314
1BCRO009.19,CHLa,-0.08228571428571428,0.10725074411764697,0.002624511718750001,168.63842857142862
1BCRO009.19,SECCHI_DEPTH,0.03571428571428571,0.07392634615384612,0.16398687005521453,-67.61190476190473
1BCRO009.19,NITROGEN_TOTAL,-0.007257625272331154,0.0026615206133735513,2.4414062500000016e-4,15.08483771929825
1BCRO009.19,PHOSPHORUS_TOTAL,7.885106708985487e-20,2.3586818181818182e-4,0.6749867139704894,0.013333333333333251
4ASRE046.90,CHLa,0.021333333333333343,0.034392418421052666,0.08325195312500001,-41.294333333333384
4ASRE046.90,SECCHI_DEPTH,0.037619047619047614,0.0256603846153846,0.004708409433825483,-72.09285714285716
4ASRE046.90,NITROGEN_TOTAL,-0.006207386363636363,0.0017900710227272726,0.005857099085284128,12.730875946969697
4ASRE046.90,DIN,-0.0019055555555555566,0.003510720769230808,0.1677246093750001,3.9144444444444466
4ASRE046.90,PHOSPHORUS_TOTAL,-1.8353174603174594e-4,2.888756598793363e-4,0.012359619140625,0.38241567460317405
