Station,variable,model_slope,model_MAD,model_pval,model_intercept,minYear,adjusted_intercept
LE4.3,DIN,2.1749999999999965e-4,8.606581249999994e-4,0.3530866710827942,-0.3566599999999994,2000,0.07833999999999985
LE4.3,TP,1.584126984126991e-4,5.399451794871789e-4,0.5202955148188663,-0.26436880952381075,2000,0.05245658730158742
LE4.3,TSS,0.08968253968253971,0.2983451704545455,0.12802708148956324,-171.5444444444443,2000,7.820634920635115
LE4.3,SECCHI,0.006666666666666621,0.015598187500000181,0.0017546755320838536,-12.243333333333203,2000,1.090000000000039
LE5.1,CHLA,0.018071428571428613,0.10931527499999995,0.3747503757476811,-28.66105952380965,2000,7.481797619047573
LE5.1,TN,-0.003224999999999996,0.004051851666666661,0.0028263508466410273,7.0476249999999965,2000,0.5976250000000043
LE5.1,DIN,-0.003083333333333332,0.004112642545454542,1.0764598846435563e-4,6.342999999999998,2000,0.1763333333333339
LE5.1,TP,-6.274886621315195e-4,6.79034722222222e-4,3.356857195488454e-4,1.3333244557823134,2000,0.07834713151927453
LE5.1,TSS,0.06207482993197279,0.19415000000000004,0.44042962244587747,-103.0629251700683,2000,21.086734693877276
LE5.1,SECCHI,0.004880952380952355,0.007495366666666672,0.008217697864562013,-9.247976190476193,2000,0.5139285714285169
LE5.2,CHLA,-0.019629629629629688,0.08707294111111098,0.8751259430093796,44.01940740740732,2000,4.760148148147948
LE5.2,TN,-0.0036830357142857133,0.00553812875,0.16952300071716306,7.873316964285719,2000,0.5072455357142918
LE5.2,DIN,-0.005417989417989419,0.0026762659343434335,9.611365588731563e-5,11.049746031746032,2000,0.21376719576719516
LE5.2,TP,-2.9583333333333284e-4,4.6104321428571576e-4,0.008217697864562013,0.655114583333333,2000,0.06344791666666727
LE5.2,TSS,0.06555555555555544,0.44725099999999995,0.9203402746007604,-121.31666666666655,2000,9.794444444444338
LE5.2,SECCHI,0.01083333333333333,0.012231450000000003,7.855742274917961e-4,-20.940277777777766,2000,0.726388888888895
LE5.3,CHLA,0.011208333333333377,0.1339419277777776,0.9888126850128178,-15.40620833333338,2000,7.010458333333373
LE5.3,TN,-0.0025129870129870172,0.002697487762237756,0.0326697826385498,5.588340909090928,2000,0.5623668831168942
LE5.3,DIN,-0.0034291895604395602,0.0018510036363636366,1.66893005371094e-6,6.99147467948718,2000,0.13309555860805933
LE5.3,TP,-3.721428571428566e-4,6.569428055555556e-4,0.005330443382263191,0.8105273809523834,2000,0.0662416666666702
LE5.3,TSS,-0.10523809523809516,0.3039330000000003,0.22918963432312053,229.51285714285706,2000,19.036666666666747
LE5.3,SECCHI,0.009821428571428575,0.007687555555555555,6.403348887188663e-5,-18.986309523809524,2000,0.6565476190476254
LE5.4,CHLA,-0.07553030303030303,0.12779562727272728,0.14901923296483155,159.9849242424241,2000,8.924318181818052
LE5.4,TN,-0.0037690476190476293,0.0033302020000000143,0.002415657043457031,8.100534722222225,2000,0.5624394841269664
LE5.4,DIN,-0.0015884803921568625,0.0014767528475935832,1.3636228324736722e-4,3.270032598039217,2000,0.093071813725492
LE5.4,TP,-3.6749999999999993e-4,3.679128923076923e-4,1.9242302667729972e-4,0.793585833333333,2000,0.058585833333333115
LE5.4,TSS,-0.12920875420875422,0.32775693434343417,0.3384212079785706,268.23779461279463,2000,9.8202861952862
LE5.4,SECCHI,0.004166666666666652,0.004883166666666689,0.0028249427008007685,-7.28125,2000,1.0520833333333037
PMS01,CHLA,-0.08298020833333336,0.2264378068750001,0.03182263084606979,169.9758333333334,2000,4.015416666666681
PMS01,TSS,0.2539772727272728,0.6629580681818181,0.04207992553710937,-496.50625,2000,11.44829545454553
PMS01,SECCHI,-0.024738562091503262,0.015540838310708871,0.008536874265211693,51.22859477124179,2000,1.7514705882352644
PMS10,CHLA,-0.30419925000000003,0.24433505208636358,2.1362304687500005e-4,616.6132857500002,2000,8.214785750000146
PMS10,TSS,0.34375,0.3676517628205128,0.00428485870361328,-678.09375,2000,9.40625
PMS10,SECCHI,-0.01143162393162393,0.013564580419580424,0.0027263164520263668,23.991880341880332,2000,1.1286324786324755
PMS21,CHLA,-0.2814380357142857,0.2295651480808824,0.0014669029283457592,571.8911447222222,2000,9.015073293650744
PMS21,TSS,0.2732098765432099,0.24743665740740733,0.005541801452636718,-538.4194444444445,2000,8.000308641975266
PMS21,SECCHI,-0.008597883597883597,0.013519143266908219,0.003452539443969726,18.03629148629149,2000,0.8405242905242929
PMS29,CHLA,-0.32259230158730157,0.14364809120512803,4.5776367187500014e-5,656.6770560317461,2000,11.492452857143007
PMS29,TSS,0.1708002645502645,0.25190472222222204,0.02633094787597656,-330.42906746031736,2000,11.171461640211646
PMS29,SECCHI,-0.0031521739130434823,0.010642363171355484,0.16952300071716306,7.109746376811601,2000,0.8053985507246368
PMS37,CHLA,-0.4619444444444445,0.23057256941666665,0.0014695982456722745,935.098888888889,2000,11.209999999999923
PMS37,TSS,0.10185185185185189,0.3486855555555557,0.09579944610595702,-192.72222222222223,2000,10.981481481481552
PMS37,SECCHI,-0.010555555555555554,0.00906033333333334,0.1310050943367515,21.965555555555554,2000,0.8544444444444466
PMS44,CHLA,-0.6109436111111111,0.2521595195833335,4.8030019257880486e-4,1236.9251508333334,2000,15.037928611111283
PMS44,TSS,0.1033333333333334,0.30097749019607867,0.07013702392578124,-195.0033333333336,2000,11.663333333333213
PMS44,SECCHI,-0.0050000000000001155,0.008545541666666486,0.05538393307497999,10.720000000000255,2000,0.7200000000000237
PMS51,CHLA,-0.6566143338815789,0.14532527485383753,0.0017545995353438052,1330.2886677631577,2000,17.059999999999945
PMS51,TSS,0.12750000000000003,0.3777884444444444,0.2722101211547851,-245.03000000000011,2000,9.969999999999942
PMS51,SECCHI,-0.006562499999999995,0.006743770833333335,0.0028151468838896318,13.81604166666667,2000,0.6910416666666794
RET2.4,CHLA,0.4158051346801346,0.28207151388888896,2.5033132590790614e-5,-826.6247335858583,2000,4.9855357744108915
RET2.4,TN,-0.007643149038461537,0.007012191128205131,0.0017556291536891808,16.223890625000003,2000,0.9375925480769283
RET2.4,DIN,-0.008372450657894734,0.004583675970394734,3.359212215357872e-4,17.07517000182748,2000,0.3302686860380142
RET2.4,TP,-2.62997159090909e-4,4.0771500000000033e-4,0.047053802332280875,0.5959154356060594,2000,0.06992111742424134
RET2.4,TSS,0.24675505050505053,0.18041965940656568,2.1543913446087356e-4,-485.1732702020205,2000,8.336830808080549
RET2.4,SECCHI,-0.006294191919191915,0.010192874999999999,0.0015796422958374047,13.433055555555551,2000,0.8446717171717228
RET3.1,CHLA,0.26441666666666663,0.2309006942307694,4.6463510742340185e-4,-514.7777500000002,2000,14.055583333333061
RET3.1,TN,-0.0054011904761904796,0.006036944903846159,5.748559189878359e-4,11.541990476190485,2000,0.7396095238095253
RET3.1,DIN,-6.266666666666671e-4,0.0015659962499999997,0.018404233154430273,1.279433333333334,2000,0.026100000000000012
RET3.1,TP,-4.2880952380952445e-4,5.815439666666659e-4,0.006358246622638375,0.9450995238095264,2000,0.0874804761904775
RET3.1,TSS,-0.6666666666666679,0.49214083333333114,4.127768281649536e-5,1375.5000000000005,2000,42.166666666664696
RET3.1,SECCHI,-0.0031944444444444464,0.002707198529411766,0.04004864939495128,6.73430555555556,2000,0.3454166666666669
RET3.2,CHLA,0.3496369047619047,0.1726964250000001,4.124037810770441e-5,-688.3911904761903,2000,10.882619047619073
RET3.2,TN,0.00626190476190477,0.005070492000000001,0.01132024948371647,-11.987214285714312,2000,0.5365952380952272
RET3.2,DIN,-0.0010911375661375664,7.090397222222224e-4,5.173556177425246e-4,2.2096216931216937,2000,0.02734656084656084
RET3.2,TP,9.067307692307689e-4,5.48378711538462e-4,9.083747863769545e-5,-1.7588685897435927,2000,0.05459294871794507
RET3.2,TSS,0.01250000000000005,0.6723179166666662,0.5270590782165532,-5.475000000000623,2000,19.524999999999476
RET3.2,SECCHI,-0.0031212121212121154,0.006683466666666664,0.04105626151672628,6.952878787878783,2000,0.7104545454545521
RET4.1,CHLA,0.15814583333333337,0.2183094180555556,0.001443160215399633,-307.80708333333325,2000,8.48458333333349
RET4.1,TN,-4.4841269841264025e-5,0.005939501862745112,0.8976863920334619,0.8016888888888815,2000,0.7120063492063534
RET4.1,DIN,8.059210526315798e-4,0.0030403268319838055,0.8303157317821511,-1.4749331140350903,2000,0.1369089912280692
RET4.1,TP,-9.852564102564181e-5,9.7608935128205e-4,0.28395220251993714,0.2982932692307731,2000,0.10124198717948948
RET4.1,TSS,-0.12380952380952388,0.49508250000000026,0.5202529350123579,287.7714285714285,2000,40.152380952380724
RET4.1,SECCHI,0.001424242424242423,0.004303514335664339,0.7453276641492743,-2.4170303030303,2000,0.431454545454546
RET4.2,CHLA,0.15323717948717952,0.12679945139860144,2.781152725219731e-4,-298.9336858974359,2000,7.540673076923156
RET4.2,TN,-0.003130952380952381,0.006226338588235294,0.08540916442871092,6.98479166666667,2000,0.722886904761908
RET4.2,DIN,0.0019166666666666672,9.623662499999963e-4,0.05264079570770274,-3.719583333333337,2000,0.11374999999999735
RET4.2,TP,-0.0010764743589743594,8.242188977272746e-4,0.002573240172439012,2.2578555128205133,2000,0.10490679487179477
RET4.2,TSS,-0.8166666666666672,0.776251644736842,0.0015923527259907567,1681.933333333334,2000,48.59999999999968
RET4.2,SECCHI,3.333333333333327e-4,0.0038437777777777815,0.040599698958606475,-0.24799999999999237,2000,0.41866666666667307
RET4.3,CHLA,0.2840625,0.17220594078947357,0.011444361194530963,-556.7940624999999,2000,11.330937500000118
RET4.3,TN,3.764285714285688e-4,0.006529043875000011,0.5970840714545931,-0.09173357142856599,2000,0.6611235714285716
RET4.3,DIN,0.001150505050505051,0.0010700178787878777,0.14901923296483155,-2.194005555555557,2000,0.10700454545454496
RET4.3,TP,2.3105555555555542e-4,9.189538121794879e-4,0.19357823584319309,-0.3722679999999997,2000,0.08984311111111115
RET4.3,TSS,-0.268333333333333,0.5101491818181811,0.014566472335919182,572.0166666666653,2000,35.34999999999934
RET4.3,SECCHI,0,0.003912416666666663,0.9740990030062106,0.5333333333333286,2000,0.5333333333333286
RET5.1A,CHLA,0.40154166666666663,0.15273133333333327,4.17525043367582e-4,-792.9159583333333,2000,10.167374999999993
RET5.1A,TN,0.003765909090909089,0.0045965624760765595,1.880631040562029e-4,-6.925718181818192,2000,0.6060999999999854
RET5.1A,DIN,-0.0026203282828282824,0.001176680037878788,1.2151310451147448e-4,5.3292907828282825,2000,0.08863421717171782
RET5.1A,TP,-5.45833333333331e-4,3.003441666666627e-4,1.8143653869628904e-4,1.1699541666666633,2000,0.07828750000000118
RET5.1A,TSS,-0.1406250000000003,0.29614560606060586,0.02311403814133703,305.5885416666675,2000,24.338541666666856
RET5.1A,SECCHI,0.0021527777777777773,0.006502214743589743,0.23580280286467842,-3.8410416666666647,2000,0.4645138888888898
RET5.2,CHLA,0.1231310916179337,0.1298832019005849,2.3925304412841835e-4,-237.0571832358674,2000,9.205000000000013
RET5.2,TN,-0.0025045833333333352,0.006386917249999992,0.07413077200491407,5.618937499999999,2000,0.6097708333333278
RET5.2,DIN,-0.003895634920634921,0.0032576284090909094,1.0811169912186737e-4,7.990561111111113,2000,0.19929126984127077
RET5.2,TP,-9.538461538461534e-4,4.341356923076911e-4,1.9227780551144468e-4,1.9951769230769225,2000,0.0874846153846156
RET5.2,TSS,-0.20833333333333304,0.3935870135746607,0.13552808761596705,445.99999999999955,2000,29.333333333333485
RET5.2,SECCHI,0.004121212121212121,0.005234963257575758,0.008937932297726525,-7.747636363636365,2000,0.4947878787878768
TF2.1,CHLA,-0.07556290064102567,0.22034979934210522,0.46624111426824066,163.6864443108974,2000,12.560643028846073
TF2.1,TN,-0.036153125000000036,0.008860426759090927,1.940349748052444e-5,74.18588020833349,2000,1.8796302083334098
TF2.1,DIN,-0.033029687499999995,0.014391037812500002,2.264976501464847e-6,67.40775833333333,2000,1.348383333333345
TF2.1,TP,-7.122419247419251e-4,5.213466805555561e-4,0.001442349488531212,1.4971496461871472,2000,0.07266579670329687
TF2.1,TSS,0.21954837490551793,0.20609440526315792,0.0071890354156494245,-426.23096182917675,2000,12.865787981859114
TF2.1,SECCHI,-0.008333333333333331,0.005118500000000003,1.9169772851020984e-4,17.39999999999999,2000,0.7333333333333272
TF2.2,CHLA,-0.2128836996336996,0.35480814444444453,0.012604832649230978,440.85374267399266,2000,15.086343406593471
TF2.2,TN,-0.028756493506493484,0.01297151450000003,1.938453580139085e-5,59.209440909090844,2000,1.6964538961038755
TF2.2,DIN,-0.025313194444444437,0.022611574873188423,5.957433281694158e-5,51.70832986111107,2000,1.081940972222192
TF2.2,TP,-5.521666666666668e-4,5.756606333333329e-4,0.002342226794816914,1.1713691666666675,2000,0.06703583333333385
TF2.2,TSS,0.06510416666666659,0.16321522321428594,0.5202955148188663,-115.97343749999979,2000,14.234895833333383
TF2.2,SECCHI,-0.0031746031746031794,0.005834305555555552,0.11160361277454421,6.999206349206361,2000,0.6500000000000021
TF2.3,CHLA,-0.33838319088319085,0.3865121832264958,1.7173282845514112e-4,694.6324287749287,2000,17.866047008546957
TF2.3,TN,-0.02133597222222222,0.015245775833333319,4.127768281649536e-5,44.23176055555554,2000,1.5598161111110969
TF2.3,DIN,-0.018008134920634924,0.017734523888888885,2.0515918731689486e-4,36.91220833333334,2000,0.8959384920634932
TF2.3,TP,-6.036485042735049e-4,4.212368611111117e-4,1.633167266845706e-5,1.2758626388888898,2000,0.06856563034188001
TF2.3,TSS,0.020833333333333308,0.18226566666666666,0.9203362231375082,-28.42500000000033,2000,13.241666666666283
TF2.3,SECCHI,-3.333333333333299e-4,0.004804722222222219,0.9740990030062106,1.2716666666666752,2000,0.6050000000000153
TF2.4,CHLA,0.22375416666666686,0.42690385347593557,0.018410196476364254,-437.5236041666671,2000,9.984729166666625
TF2.4,TN,-0.012728273809523818,0.011681946666666667,9.59557392613837e-5,26.833707142857172,2000,1.377159523809535
TF2.4,DIN,-0.017702083333333337,0.014623265681818178,1.9227780551144468e-4,36.21855416666668,2000,0.8143875000000023
TF2.4,TP,-6.953088578088573e-4,2.204966363636373e-4,1.9242302667729972e-4,1.4643347610722577,2000,0.07371704545454305
TF2.4,TSS,0.02353896103896091,0.23872740586336744,0.764153801880306,-33.669913419913,2000,13.408008658008825
TF2.4,SECCHI,-0.002232142857142857,0.004258062499999988,0.06905245446403026,5.109821428571428,2000,0.6455357142857139
TF3.1B,CHLA,-0.4930125000000001,0.22625093749999914,1.0811169912186737e-4,1007.4912625000003,2000,21.466262500000084
TF3.1B,TN,-0.01446,0.00801115849999999,1.668930053710937e-6,29.84234,2000,0.9223399999999984
TF3.1B,DIN,-6.365740740740726e-4,0.009134463333333332,0.8081064670124245,1.711011574074075,2000,0.43786342592592975
TF3.1B,TP,-6.373809523809513e-4,8.506417499999997e-4,0.0034035993512280902,1.3477219047619053,2000,0.07296000000000258
TF3.1B,TSS,-0.3809523809523808,0.31769999999999937,1.5258789062499997e-4,783.7857142857139,2000,21.880952380952294
TF3.1B,SECCHI,0.016754385964912282,0.006520694444444441,1.940349748052444e-5,-33.0840350877193,2000,0.4247368421052613
TF3.1E,CHLA,-0.5308048433048433,0.4465011561383061,0.0011826882634757732,1078.9188746438747,2000,17.309188034188082
TF3.1E,TN,-0.011793055555555567,0.007654817789855092,1.9073486328125e-5,24.56484861111117,2000,0.9787375000000367
TF3.1E,DIN,-0.0017250000000000065,0.009319848897058825,0.5774104068187204,3.880708333333331,2000,0.4307083333333179
TF3.1E,TP,-5.657407407407408e-4,3.4024297222222155e-4,4.422664642333991e-5,1.1951925925925921,2000,0.06371111111111061
TF3.1E,TSS,-0.23666666666666664,0.12728241958041964,4.75168228149414e-4,490.80999999999995,2000,17.476666666666688
TF3.1E,SECCHI,0.016166666666666663,0.007682275641025639,3.2195353095668555e-5,-31.828333333333326,2000,0.5050000000000026
TF3.1F,CHLA,-0.25765277777777784,0.3481639,0.14385986328125003,521.7510972222224,2008,4.384319444444486
TF3.1F,TN,-0.004916666666666663,0.008423863636363644,0.08317865103766373,10.58649999999999,2008,0.7138333333333318
TF3.1F,TP,5.952380952380941e-5,4.933853846153839e-4,0.888840680809476,-0.07291666666666774,2008,0.046607142857141556
TF3.1F,TSS,-0.21309523809523806,0.12504346153846163,0.03614825604725168,437.4749999999998,2008,9.579761904761767
TF3.1F,SECCHI,0.01944444444444445,0.014826000000000013,0.0017545995353438052,-38.13425925925928,2008,0.9101851851851777
TF3.2,CHLA,-0.732458333333333,0.44295616666666643,2.410217282938364e-4,1501.4117083333326,2000,36.495041666666566
TF3.2,TN,-0.01155710955710956,0.006367367279411764,2.2047905468123922e-5,23.982928088578092,2000,0.8687089743589738
TF3.2,DIN,0.0033407738095238126,0.010860780416666667,0.15725685130357636,-6.467075892857146,2000,0.21447172619047894
TF3.2,TP,-1.9918831168831165e-4,0.001093979090909091,0.035431385040283196,0.4808676948051962,2000,0.08249107142857287
TF3.2,TSS,-0.7043859649122808,0.30201111111111106,1.940349748052444e-5,1438.8894736842108,2000,30.11754385964923
TF3.2,SECCHI,0.011577380952380954,0.007545374999999997,1.9365588871740895e-5,-22.87625,2000,0.2785119047619098
TF3.2A,CHLA,0.378076923076923,0.4857890961538461,0.057407677557250736,-734.748076923077,2000,21.40576923076901
TF3.2A,TN,-0.005586666666666651,0.004860569318181822,0.003103523052204139,11.988706666666667,2000,0.8153733333333655
TF3.2A,DIN,-0.004179374999999999,0.0063587369485294115,0.008217697864562013,8.541166874999996,2000,0.1824168749999977
TF3.2A,TP,-8.896990740740738e-4,0.001076601952777778,0.3603911399841308,1.872355439814815,2000,0.09295729166666744
TF3.2A,TSS,-0.3683333333333333,0.40991144444444466,4.169571934389706e-4,769.8141666666661,2000,33.14749999999947
TF3.2A,SECCHI,0.00402958152958153,0.0035520625,3.0074833656986165e-4,-7.7018434343434325,2000,0.35731962481962753
TF3.3,CHLA,0.3257470238095238,0.29304495568181904,3.727674484252935e-4,-637.424333333333,2000,14.069714285714554
TF3.3,TN,-9.544444444444392e-4,0.006303188365384611,0.6996937043499272,2.6172199999999823,2000,0.7083311111111039
TF3.3,DIN,-0.003012500000000001,0.005147283076923078,0.014561441430345006,6.151279166666669,2000,0.1262791666666665
TF3.3,TP,-3.416666666666665e-4,7.129561764705884e-4,0.0802028179168701,0.7721749999999984,2000,0.08884166666666538
TF3.3,TSS,-0.21666666666666662,0.2629397435897435,0.0035616393197702633,462.76666666666716,2000,29.433333333333906
TF3.3,SECCHI,0,0.005118499999999999,0.4209652205167463,0.3999999999999915,2000,0.3999999999999915
TF4.2,CHLA,0.19779761904761906,0.18457229538461536,1.0811169912186737e-4,-392.33982142857144,2000,3.25541666666669
TF4.2,TN,-0.015017857142857142,0.004930866923076919,4.5361122141999294e-4,30.728666666666662,2000,0.6929523809523772
TF4.2,DIN,-0.0038666666666666667,0.005172626666666668,0.014561441430345006,7.938724999999996,2000,0.20539166666666286
TF4.2,TP,-6.261111111111111e-4,6.681995833333327e-4,0.0034035993512280902,1.3282872222222222,2000,0.07606499999999983
TF4.2,TSS,0.06547619047619047,0.31291413461538453,0.4653637176398285,-112.21428571428572,2000,18.738095238095212
TF4.2,SECCHI,-0.004166666666666666,0.006177499999999957,0.014881724561192612,8.96041666666666,2000,0.6270833333333279
TF4.4,CHLA,0.13209325396825394,0.0848170749999999,9.083747863769545e-5,-261.5303075396825,2000,2.6562003968253975
TF4.4,TN,-0.0020681818181818227,0.00785831203349282,0.041045941748798255,4.705409090909101,2000,0.5690454545454555
TF4.4,DIN,2.1074074074074083e-4,0.0036853592222222207,0.8553357124328618,-0.27381888888888783,2000,0.14766259259259384
TF4.4,TP,4.97613636363637e-4,6.776268227272732e-4,0.008937932297726525,-0.9331854545454561,2000,0.062041818181817865
